DATE,ROUTE,PLOT_NUM,P_LOCATION,CL_UNCL,T_LOCATION,GRADE_CAT,GRADE,STARS,ROUTE_TYPE,TOT_HEIGHT,ASPECT_ORD,ASPECT_DEG,ASPECT_NORTH,ASPECT_EAST,SLOPE,HEIGHT_DOWN,TAXA,Functional,Species,Abundance
28-May-19,NORTH RIDGE,3,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,UMB,TOADSK,8
28-May-19,NORTH RIDGE,4,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,CRUST,BLWHDOT,9
28-May-19,NORTH RIDGE,4,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,CRUST,BRBLKBDR,3
28-May-19,NORTH RIDGE,4,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,LOBE,GREMED,3
28-May-19,NORTH RIDGE,4,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,LOBE,GRNSQB,2
28-May-19,NORTH RIDGE,4,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,POWDER,WHPDR,2
28-May-19,NORTH RIDGE,4,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,POWDER,PAPER,1
28-May-19,NORTH RIDGE,4,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,UMB,ROCKTRP,7
28-May-19,NORTH RIDGE,4,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,140,7,L,UMB,TOADSK,7
28-May-19,NORTH RIDGE,5,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,CRUST,BLBRDOT,9
28-May-19,NORTH RIDGE,5,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,CRUST,BRBLKBDR,9
28-May-19,NORTH RIDGE,5,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,FRUIT,USNEA,1
28-May-19,NORTH RIDGE,5,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,LOBE,GREMED,1
28-May-19,NORTH RIDGE,5,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,LOBE,GRNSQB,1
28-May-19,NORTH RIDGE,5,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,POWDER,PAPER,2
28-May-19,NORTH RIDGE,5,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,UMB,TOADSK,9
28-May-19,NORTH RIDGE,5,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,UMB,ROCKTRP,6
28-May-19,NORTH RIDGE,6,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,CRUST,BRBLKBDR,9
28-May-19,NORTH RIDGE,6,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,CRUST,BLBRDOT,3
28-May-19,NORTH RIDGE,6,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,CRUST,MINGREY,2
28-May-19,NORTH RIDGE,6,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,FRUIT,USNEA,1
28-May-19,NORTH RIDGE,6,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,12,L,POWDER,PAPER,5
28-May-19,NORTH RIDGE,7,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,CRUST,BLBRDOT,9
28-May-19,NORTH RIDGE,7,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,CRUST,BRBLKBDR,9
28-May-19,NORTH RIDGE,7,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,FRUIT,USNEA,3
28-May-19,NORTH RIDGE,7,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,FRUIT,CLADSQ,2
28-May-19,NORTH RIDGE,7,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,POWDER,PAPER,4
28-May-19,NORTH RIDGE,7,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,POWDER,WHPDR,2
28-May-19,NORTH RIDGE,7,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,UMB,TOADSK,4
28-May-19,NORTH RIDGE,7,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,P,,Sel_tortipila,2
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,CRUST,BLBRDOT,6
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,CRUST,BRBLKBDR,3
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,CRUST,BLWHDOT,2
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,FRUIT,USNEA,2
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,LOBE,GREMED,2
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,LOBE,GRNCIL,1
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,LOBE,GRNSQB,1
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,POWDER,WHPDR,3
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,POWDER,PAPER,1
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,POWDER,YELPDR,1
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,UMB,ROCKTRP,4
28-May-19,NORTH RIDGE,8,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,95,17,L,UMB,TOADSK,2
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,CRUST,BRBLKBDR,7
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,CRUST,BLWHDOT,3
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,FRUIT,USNEA,2
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,LOBE,GRWIDE,2
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,LOBE,TNYBRNCH,2
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,LOBE,GRNSQB,1
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,POWDER,GRNPDR,2
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,POWDER,PAPER,2
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,POWDER,WHPDR,1
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,UMB,ROCKTRP,5
28-May-19,NORTH RIDGE,9,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,UMB,TOADSK,2
28-May-19,NORTH RIDGE,10,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,CRUST,BRBLKBDR,6
28-May-19,NORTH RIDGE,10,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,CRUST,BLWHDOT,1
28-May-19,NORTH RIDGE,10,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,LOBE,GRNFOL,1
28-May-19,NORTH RIDGE,10,FACE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,22,L,POWDER,WHPDR,2
28-May-19,NORTH RIDGE,1B,BASE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,NA,L,CRUST,BLBRDOT,8
28-May-19,NORTH RIDGE,1B,BASE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,NA,L,CRUST,BRBLKBDR,6
28-May-19,NORTH RIDGE,2B,BASE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,NA,L,CRUST,BLBRDOT,8
28-May-19,NORTH RIDGE,2B,BASE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,NA,L,CRUST,MINGREY,3
28-May-19,NORTH RIDGE,2B,BASE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,NA,L,CRUST,BRBLKBDR,2
28-May-19,NORTH RIDGE,2B,BASE,CLIMBED,TR,EASY,5.5,3.4,T,30,NE,315,0.71,-0.71,NA,NA,L,FRUIT,CLADSQ,1
16-Jul-19,PSEUDOHARDMAN,1,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,1,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,CRUST,BLGRDOT,8
16-Jul-19,PSEUDOHARDMAN,1,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,CRUST,BRBLKBDR,8
16-Jul-19,PSEUDOHARDMAN,1,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,CRUST,BLGRDOT,4
16-Jul-19,PSEUDOHARDMAN,1,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,CRUST,BRBLKCRST,3
16-Jul-19,PSEUDOHARDMAN,1,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,CRUST,BRBLKBDR,1
16-Jul-19,PSEUDOHARDMAN,1,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,POWDER,WHPDR,9
16-Jul-19,PSEUDOHARDMAN,1,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,POWDER,WHPDR,1
16-Jul-19,PSEUDOHARDMAN,1,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,UMB,TOADSK,9
16-Jul-19,PSEUDOHARDMAN,1,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,UMB,TOADSK,8
16-Jul-19,PSEUDOHARDMAN,1,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,P,,Sel_tortipila,7
16-Jul-19,PSEUDOHARDMAN,2,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,CRUST,BLGRDOT,9
16-Jul-19,PSEUDOHARDMAN,2,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,2,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,2,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,CRUST,BRBLKBDR,4
16-Jul-19,PSEUDOHARDMAN,2,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,CRUST,BLGRDOT,2
16-Jul-19,PSEUDOHARDMAN,2,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,CRUST,BRBLKBDR,2
16-Jul-19,PSEUDOHARDMAN,2,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,FRUIT,CLADSQ,3
16-Jul-19,PSEUDOHARDMAN,2,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,FRUIT,CLADPIX,1
16-Jul-19,PSEUDOHARDMAN,2,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,LOBE,TNYBRNCH,1
16-Jul-19,PSEUDOHARDMAN,2,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,POWDER,WHPDR,5
16-Jul-19,PSEUDOHARDMAN,2,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,POWDER,WHPDR,1
16-Jul-19,PSEUDOHARDMAN,2,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,2,L,UMB,TOADSK,9
16-Jul-19,PSEUDOHARDMAN,2,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,2,L,UMB,TOADSK,8
16-Jul-19,PSEUDOHARDMAN,3,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,6,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,3,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,3,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,6,L,CRUST,BRBLKBDR,7
16-Jul-19,PSEUDOHARDMAN,3,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,CRUST,BRBLKBDR,4
16-Jul-19,PSEUDOHARDMAN,3,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,6,L,CRUST,BLGRDOT,2
16-Jul-19,PSEUDOHARDMAN,3,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,6,L,FRUIT,CLADSQ,2
16-Jul-19,PSEUDOHARDMAN,3,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,FRUIT,CLADSQ,1
16-Jul-19,PSEUDOHARDMAN,3,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,LOBE,TNYBRNCH,4
16-Jul-19,PSEUDOHARDMAN,3,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,6,L,LOBE,TNYBRNCH,1
16-Jul-19,PSEUDOHARDMAN,3,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,6,L,POWDER,WHPDR,6
16-Jul-19,PSEUDOHARDMAN,3,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,POWDER,WHPDR,3
16-Jul-19,PSEUDOHARDMAN,3,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,UMB,TOADSK,9
16-Jul-19,PSEUDOHARDMAN,3,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,6,L,UMB,TOADSK,7
16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,6,L,CRUST,BRBLKBDR,9
16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,6,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,4,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,6,L,CRUST,BLGRDOT,5
16-Jul-19,PSEUDOHARDMAN,4,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,CRUST,BRBLKBDR,4
16-Jul-19,PSEUDOHARDMAN,4,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,FRUIT,CLADSQ,4
16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,6,L,FRUIT,CLADSQ,2
16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,6,L,FRUIT,USNEA,1
16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,6,L,LOBE,TNYBRNCH,6
16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,6,L,POWDER,WHPDR,9
16-Jul-19,PSEUDOHARDMAN,4,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,POWDER,WHPDR,6
16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,6,L,UMB,TOADSK,9
16-Jul-19,PSEUDOHARDMAN,4,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,5,L,UMB,TOADSK,8
16-Jul-19,PSEUDOHARDMAN,5,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,8,L,CRUST,BLGRDOT,9
16-Jul-19,PSEUDOHARDMAN,5,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,5,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,8,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,5,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKBDR,5
16-Jul-19,PSEUDOHARDMAN,5,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,CRUST,BLGRDOT,1
16-Jul-19,PSEUDOHARDMAN,5,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,8,L,POWDER,WHPDR,7
16-Jul-19,PSEUDOHARDMAN,5,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,POWDER,GRNPDR,1
16-Jul-19,PSEUDOHARDMAN,5,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,8,L,UMB,TOADSK,8
16-Jul-19,PSEUDOHARDMAN,5,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,UMB,TOADSK,3
16-Jul-19,PSEUDOHARDMAN,6,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKBDR,9
16-Jul-19,PSEUDOHARDMAN,6,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,6,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,8,L,CRUST,BRBLKCRST,8
16-Jul-19,PSEUDOHARDMAN,6,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,8,L,CRUST,BRBLKBDR,3
16-Jul-19,PSEUDOHARDMAN,6,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,FRUIT,CLADPIX,1
16-Jul-19,PSEUDOHARDMAN,6,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,FRUIT,CLADSQ,1
16-Jul-19,PSEUDOHARDMAN,6,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,POWDER,WHPDR,4
16-Jul-19,PSEUDOHARDMAN,6,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,8,L,POWDER,WHPDR,4
16-Jul-19,PSEUDOHARDMAN,6,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,8,L,UMB,TOADSK,7
16-Jul-19,PSEUDOHARDMAN,6,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,8,L,UMB,TOADSK,5
16-Jul-19,PSEUDOHARDMAN,7,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,7,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,11,L,CRUST,BRBLKCRST,6
16-Jul-19,PSEUDOHARDMAN,7,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,11,L,CRUST,BLGRDOT,1
16-Jul-19,PSEUDOHARDMAN,7,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,FRUIT,CLADSQ,2
16-Jul-19,PSEUDOHARDMAN,7,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,LOBE,TNYBRNCH,3
16-Jul-19,PSEUDOHARDMAN,7,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,POWDER,WHPDR,6
16-Jul-19,PSEUDOHARDMAN,7,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,11,L,POWDER,WHPDR,4
16-Jul-19,PSEUDOHARDMAN,7,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,11,L,POWDER,PAPER,1
16-Jul-19,PSEUDOHARDMAN,7,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,UMB,ROCKTRP,4
16-Jul-19,PSEUDOHARDMAN,7,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,UMB,TOADSK,2
16-Jul-19,PSEUDOHARDMAN,7,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,M,,Dic_montanum,3
16-Jul-19,PSEUDOHARDMAN,8,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,11,L,CRUST,BRBLKCRST,8
16-Jul-19,PSEUDOHARDMAN,8,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,CRUST,BRBLKCRST,6
16-Jul-19,PSEUDOHARDMAN,8,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,11,L,CRUST,BRBLKBDR,5
16-Jul-19,PSEUDOHARDMAN,8,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,CRUST,BRBLKBDR,2
16-Jul-19,PSEUDOHARDMAN,8,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,11,L,FRUIT,CLADSQ,2
16-Jul-19,PSEUDOHARDMAN,8,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,FRUIT,CLADSQ,1
16-Jul-19,PSEUDOHARDMAN,8,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,11,L,POWDER,WHPDR,4
16-Jul-19,PSEUDOHARDMAN,8,FACE,UNCLIMBED,HB,ADVANCED,5.11a,2.8,S,15,N,310,0.64,-0.77,100,11,L,POWDER,WHPDR,4
16-Jul-19,PSEUDOHARDMAN,8,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,100,11,M,,Dic_montanum,2
16-Jul-19,PSEUDOHARDMAN,9,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,14,L,CRUST,BRBLKCRST,9
16-Jul-19,PSEUDOHARDMAN,9,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,14,L,CRUST,BRBLKBDR,6
16-Jul-19,PSEUDOHARDMAN,9,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,14,L,CRUST,BLGRDOT,4
16-Jul-19,PSEUDOHARDMAN,9,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,14,L,FRUIT,CLADSQ,4
16-Jul-19,PSEUDOHARDMAN,9,FACE,CLIMBED,HB,ADVANCED,5.11a,2.8,S,14,N,310,0.64,-0.77,95,14,L,LOBE,TNYBRNCH,2
