year,plot_name,Plot_type,AFGC,AFGCSTD,AF_UNCT,BG,BGSTD,LTR,LTRSTD,PFGC,PFGCSTD,SHR,SHRSTD,TREE,TREESTD
1999,HSHG_C_6,HSHG,9.752941176,52.08235294,0.520823529,8,24.71764706,11,9.329411765,48,65.90588235,11.43529412,24.90588235,0,10.32941176
1999,HSHG_C_8,HSHG,3.022988506,79.14942529,0.791494253,6.402298851,38.79310345,10.79310345,55.59770115,49.34482759,175.4712644,20.42528736,149.7126437,0.011494253,23.83908046
1999,HSHG_LRC_C,HSHG,9.38372093,53.87209302,0.53872093,6.069767442,30.20930233,10.77906977,50.03488372,56.09302326,162.2790698,9,57.68604651,0.453488372,19.88372093
1999,HSHG_LRC_T,HSHG,11.44827586,45.45977011,0.454597701,6.183908046,54.16091954,11,32.4137931,56.18390805,201.5402299,9.183908046,88.42528736,0.183908046,21.55172414
1999,HSHG_T_1,HSHG,7.528735632,51.95402299,0.51954023,4.287356322,39.04597701,8.517241379,26.88505747,60.91954023,83.01149425,12.70114943,41.59770115,0.367816092,11.97701149
1999,HSHG_T_2,HSHG,2.719101124,41.01123596,0.41011236,8.06741573,65.24719101,11.71910112,69.29213483,46.70786517,284.6516854,21,101.7640449,0,14.08988764
1999,HSHG_T_6,HSHG,5.113636364,31.64772727,0.316477273,6,38.77272727,10.40909091,40.88636364,57.69318182,192.6022727,13.18181818,41.30681818,0,17.65909091
1999,HSHG_T_7,HSHG,4.895348837,85.48837209,0.854883721,7.348837209,28.79069767,11.51162791,51.11627907,49.73255814,176.6860465,18.20930233,77.51162791,0.151162791,20.23255814
2000,HSHG_C_1,HSHG,10,57.10344828,0.571034483,5,30.50574713,12.6091954,40.43678161,52.97701149,132.1609195,11.89655172,74.40229885,0.908045977,17.54022989
2000,HSHG_C_5,HSHG,19.55813953,71,0.71,11.84883721,95.95348837,14.24418605,45.96511628,36.86046512,219.6511628,9.604651163,50.63953488,1,18.68604651
2000,HSHG_C_6,HSHG,25.88235294,211.3058824,2.113058824,11.24705882,39.77647059,14.81176471,34.02352941,31.43529412,77.35294118,8.811764706,42.12941176,1,14.2
2000,HSHG_C_8,HSHG,10.93103448,58.47126437,0.584712644,6.390804598,26.55172414,13.32183908,39.05747126,37.59770115,128.4942529,22.67816092,129.8735632,0.379310345,19.09195402
2000,HSHG_LRC_C,HSHG,17.81395349,114.6511628,1.146511628,7.686046512,64.68604651,14.61627907,70.05813953,43.46511628,190.244186,7.61627907,39.62790698,1,14.68604651
2000,HSHG_LRC_T,HSHG,18.55172414,175.2183908,1.752183908,8,79.74712644,14.18390805,48.09195402,41.44827586,182.1264368,7,19.70114943,1,21.63218391
2000,HSHG_T_1,HSHG,6.011494253,67.45977011,0.674597701,5.413793103,54.01149425,12.51724138,43.4137931,53.42528736,141.7816092,14.83908046,73.26436782,0.16091954,19.35632184
2000,HSHG_T_2,HSHG,6.93258427,54.34831461,0.543483146,10.13483146,53.1011236,14.78651685,68.39325843,36.7752809,164.988764,21.08988764,69.80898876,0.280898876,12.82022472
2000,HSHG_T_6,HSHG,7.079545455,60.70454545,0.607045455,5.988636364,48.85227273,12,52.125,54.26136364,180.8522727,11.64772727,38.45454545,1,15.88636364
2000,HSHG_T_7,HSHG,6.476744186,46.30232558,0.463023256,7.302325581,33.68604651,12.81395349,56.96511628,43.53488372,90.58139535,19.03488372,34.98837209,1,11.41860465
2001,HSHG_C_1,HSHG,31.52873563,129.5172414,1.295172414,2,53.10344828,8.218390805,47.5862069,47.79310345,178.9655172,7.747126437,64.95402299,0,24.02298851
2001,HSHG_C_5,HSHG,25.10465116,106.0813953,1.060813953,11.76744186,42.62790698,14.68604651,60.72093023,37.80232558,120.5,6.639534884,42.20930233,0,12.56976744
2001,HSHG_C_6,HSHG,23.69411765,206.6352941,2.066352941,11.81176471,93.89411765,16,133.2352941,38.05882353,134.6588235,5.811764706,81.51764706,0.811764706,15.05882353
2001,HSHG_C_8,HSHG,29.24137931,130.9310345,1.309310345,4.379310345,26.55172414,13.28735632,87.14942529,28.28735632,140.6896552,15.93103448,46.83908046,0.379310345,11.68965517
2001,HSHG_LRC_C,HSHG,32.63953488,89.13953488,0.891395349,6.779069767,37.93023256,11.01162791,44.91860465,34.6744186,108.255814,8.511627907,54.73255814,0.093023256,16.51162791
2001,HSHG_LRC_T,HSHG,29,93.40229885,0.934022989,8.816091954,21.75862069,14,41.2183908,32.36781609,128.5172414,8,45.45977011,0.816091954,15.28735632
2001,HSHG_T_1,HSHG,21.29885057,127.3563218,1.273563218,3.459770115,42.97701149,8.632183908,56.7816092,51.62068966,166.8850575,10.82758621,77.68965517,0,12.48275862
2001,HSHG_T_2,HSHG,25.42696629,160.6741573,1.606741573,6.134831461,52.01123596,13.28089888,51.60674157,30,134.7865169,16.65168539,94.29213483,0,21.74157303
2001,HSHG_T_6,HSHG,19.26136364,187.4318182,1.874318182,4,46.54545455,9.988636364,67.10227273,51.13636364,211.3409091,9.909090909,55.17045455,0,12.60227273
2001,HSHG_T_7,HSHG,16.03488372,75.95348837,0.759534884,6.453488372,40.31395349,11.47674419,59.01162791,44.54651163,122.3372093,14.01162791,98.74418605,0.813953488,25.36046512
2002,HSHG_C_1,HSHG,16.4137931,49.96551724,0.499655172,10.05747126,40.67816092,20.88505747,61.83908046,36.13793103,139.9655172,8.011494253,69.47126437,1,11.8045977
2002,HSHG_C_5,HSHG,11.77906977,69.41860465,0.694186047,15.86046512,66.47674419,19.84883721,93.15116279,39.87209302,168.5697674,4.720930233,51.1627907,0,17.51162791
2002,HSHG_C_6,HSHG,19.94117647,109.3764706,1.093764706,13.62352941,75.90588235,20.81176471,94.64705882,34.56470588,134.4705882,4.623529412,26.68235294,0,16.87058824
2002,HSHG_C_8,HSHG,17.13793103,96.17241379,0.961724138,7.574712644,51.81609195,15.88505747,78.71264368,37.6091954,69.49425287,10.14942529,64.89655172,0.988505747,10.96551724
2002,HSHG_LRC_C,HSHG,26.88372093,145.1511628,1.451511628,9.034883721,34.22093023,17.34883721,95.08139535,36.88372093,161.0930233,4.313953488,79.38372093,0.38372093,22.6744186
2002,HSHG_LRC_T,HSHG,13.18390805,38.7816092,0.387816092,12.18390805,58.71264368,20,69.8045977,37,122.0804598,6.816091954,22.3908046,0.816091954,12.63218391
2002,HSHG_T_1,HSHG,14.32183908,96.51724138,0.965172414,10.51724138,29.05747126,20.04597701,56.13793103,36.13793103,98.02298851,9.597701149,63.49425287,1,10.44827586
2002,HSHG_T_2,HSHG,9.213483146,82.05617978,0.820561798,11.78651685,27.84269663,14.71910112,40.7752809,37.33707865,91.39325843,15.65168539,35.69662921,0,16.4494382
2002,HSHG_T_6,HSHG,20.07954545,211.7840909,2.117840909,7.386363636,61.82954545,15.375,94.31818182,48.81818182,126.6931818,4.318181818,30.28409091,0.011363636,14.03409091
2002,HSHG_T_7,HSHG,13.98837209,76.34883721,0.763488372,7.779069767,51.60465116,15.1627907,32.39534884,51.15116279,133.9186047,5.476744186,26.62790698,1.139534884,7.38372093
2003,HSHG_C_1,HSHG,6.103448276,73.59770115,0.735977011,7.977011494,46.90804598,15.73563218,34.62068966,45.12643678,95.13793103,15.48275862,120.862069,0.75862069,18.34482759
2003,HSHG_C_5,HSHG,6.790697674,68.18604651,0.681860465,16.23255814,64.27906977,14.45348837,59.41860465,40.80232558,174.5348837,13.04651163,65.95348837,0,19.47674419
2003,HSHG_C_6,HSHG,9.941176471,68.23529412,0.682352941,11.24705882,31.12941176,12.81176471,42.03529412,44.94117647,101.4588235,11.43529412,113.8,0.188235294,15.37647059
2003,HSHG_C_8,HSHG,12.67816092,64.22988506,0.642298851,8.701149425,44.85057471,12.37931034,41.83908046,36.56321839,93.95402299,17.49425287,31.86206897,0.379310345,7.057471264
2003,HSHG_LRC_C,HSHG,21.6627907,117.9767442,1.179767442,8.802325581,28.09302326,10.77906977,26.63953488,45.05813953,152.1395349,7.813953488,47.13953488,0,10.95348837
2003,HSHG_LRC_T,HSHG,9.367816092,26.91954023,0.269195402,16,57.11494253,16.18390805,36.28735632,39.18390805,131.5402299,8.632183908,21.02298851,0,9.287356322
2003,HSHG_T_1,HSHG,6.24137931,55.70114943,0.557011494,8.471264368,74.68965517,14.79310345,81.26436782,44.2183908,137.091954,17.4137931,99.54022989,0.528735632,23.7816092
2003,HSHG_T_2,HSHG,8.146067416,20,0.2,11.57303371,59,12.78651685,39.82022472,37.58426966,120.8314607,18.53932584,94.47191011,0,14.60674157
2003,HSHG_T_6,HSHG,9.602272727,46.07954545,0.460795455,11.06818182,47.03409091,12.68181818,48.10227273,43.84090909,73.89772727,15.20454545,70.30681818,0.295454545,19.57954545
2003,HSHG_T_7,HSHG,7.430232558,55.12790698,0.55127907,8,46.70930233,11.6744186,42.60465116,47.47674419,164.2325581,17.55813953,62.94186047,0.162790698,17.54651163
2004,HSHG_C_1,HSHG,6.436781609,85.3908046,0.853908046,8.666666667,58.09195402,13.75862069,68.67816092,40.02298851,126.862069,22.83908046,193.0804598,0.908045977,27.67816092
2004,HSHG_C_5,HSHG,5.220930233,47.12790698,0.47127907,15.05813953,19.97674419,14.11627907,39.73255814,33.87209302,148.755814,26.74418605,129.7906977,0.034883721,20.87209302
2004,HSHG_C_6,HSHG,8.752941176,32.02352941,0.320235294,11.43529412,22.69411765,14.81176471,36.81176471,36.37647059,121.9882353,22.62352941,72.07058824,0,13.12941176
2004,HSHG_C_8,HSHG,8.632183908,33.09195402,0.33091954,9.126436782,31.66666667,13.68965517,49.3908046,35.6091954,92.49425287,23.96551724,131.6666667,0.91954023,15.33333333
2004,HSHG_LRC_C,HSHG,11.63953488,61.11627907,0.611162791,7.465116279,38.62790698,15.04651163,68.11627907,41.1627907,80.19767442,15.84883721,35.54651163,0.069767442,18.25581395
2004,HSHG_LRC_T,HSHG,9,56.01149425,0.560114943,14.18390805,63,15,42.70114943,33.63218391,143.5057471,24,166.1034483,0,31.89655172
2004,HSHG_T_1,HSHG,5.367816092,79.74712644,0.797471264,12.36781609,92.94252874,14.36781609,33.85057471,37.01149425,200.2068966,23.28735632,207.4942529,0.747126437,34.67816092
2004,HSHG_T_2,HSHG,4.797752809,45.53932584,0.455393258,10.13483146,52.98876404,13.71910112,58.2247191,35.79775281,76.94382022,27.98876404,112.1011236,0,11
2004,HSHG_T_6,HSHG,10.30681818,91.59090909,0.915909091,9.079545455,56.02272727,11,50.35227273,36.22727273,66.18181818,27.68181818,108.1136364,0.011363636,14.97727273
2004,HSHG_T_7,HSHG,14.12790698,85.63953488,0.856395349,6.313953488,49.46511628,11.81395349,54.46511628,40.45348837,134.9651163,20.60465116,118.9302326,0.848837209,28.91860465
2005,HSHG_C_1,HSHG,16.17241379,108.9195402,1.089195402,3.517241379,42.34482759,7.689655172,47.90804598,50.94252874,143.8965517,15.83908046,95.62068966,0.149425287,17.74712644
2005,HSHG_C_5,HSHG,16.23255814,94.48837209,0.944883721,7.244186047,42.24418605,9.488372093,41.18604651,41.87209302,121.3255814,18.26744186,109.3023256,0.558139535,17.58139535
2005,HSHG_C_6,HSHG,23.31764706,194.0588235,1.940588235,4.435294118,41.05882353,8.623529412,85.50588235,39.24705882,127.4823529,19.75294118,114.5058824,0,29.24705882
2005,HSHG_C_8,HSHG,14.54022989,81.13793103,0.81137931,4.367816092,37.09195402,9.287356322,54.95402299,41.5862069,72.8045977,25.24137931,103.4022989,0,18.26436782
2005,HSHG_LRC_C,HSHG,20.79069767,125.8023256,1.258023256,5.23255814,28.38372093,8.686046512,37.61627907,40.37209302,146.3139535,16.89534884,72.63953488,1,23.39534884
2005,HSHG_LRC_T,HSHG,17.36781609,42.34482759,0.423448276,10.81609195,36.28735632,12.81609195,72.49425287,38.81609195,133.2643678,12.18390805,47.12643678,1,15
2005,HSHG_T_1,HSHG,10.62068966,74.54022989,0.745402299,4.298850575,41.28735632,8.264367816,36.06896552,52.13793103,112.3103448,18.4137931,55.29885057,0.218390805,20.86206897
2005,HSHG_T_2,HSHG,15.80898876,100.0898876,1.000898876,6.629213483,29.79775281,10.06741573,17.50561798,35.70786517,125.0337079,25.2247191,109.9101124,0,31.11235955
2005,HSHG_T_6,HSHG,26,141.9204545,1.419204545,3.693181818,95.59090909,6.318181818,68.07954545,35,111.6477273,23.59090909,134.4090909,0,39.38636364
2005,HSHG_T_7,HSHG,18.38372093,152.7790698,1.527790698,3.965116279,79.13953488,8.825581395,47.55813953,41.8255814,108.8604651,20.09302326,135.9534884,0.139534884,41.18604651
2006,HSHG_C_1,HSHG,9.666666667,148.4367816,1.484367816,7.379310345,76.06896552,15.5862069,73.49425287,42.94252874,264.7356322,18.94252874,106.2183908,0.149425287,14.25287356
2006,HSHG_C_5,HSHG,14.08139535,67.10465116,0.671046512,9.406976744,38.47674419,13.53488372,37.06976744,40.37209302,139.6162791,14.60465116,69.72093023,0.441860465,16.63953488
2006,HSHG_C_6,HSHG,16.75294118,97.05882353,0.970588235,6.435294118,30.2,12.24705882,80.15294118,40.75294118,111.1882353,15.37647059,81.16470588,1,20.61176471
2006,HSHG_C_8,HSHG,7.379310345,86.24137931,0.862413793,8,33.14942529,12.70114943,29.40229885,36.14942529,118.2988506,25.77011494,59.16091954,0.712643678,20.25287356
2006,HSHG_LRC_C,HSHG,12.8255814,58.43023256,0.584302326,7.709302326,46.11627907,12.1627907,37.44186047,43.84883721,121.372093,15.23255814,53.56976744,0.837209302,15
2006,HSHG_LRC_T,HSHG,13,45.81609195,0.45816092,10,51.6091954,13,47.06896552,42.81609195,210.5747126,10.81609195,45.94252874,0.183908046,15.18390805
2006,HSHG_T_1,HSHG,8,72.03448276,0.720344828,8.505747126,42.09195402,13.77011494,47.35632184,42.52873563,134.1034483,21.18390805,81.75862069,0.83908046,7.701149425
2006,HSHG_T_2,HSHG,9.786516854,65.23595506,0.652359551,8.561797753,30.51685393,12.78651685,28.14606742,34.84269663,86.23595506,25.08988764,133.2696629,0.213483146,29.91011236
2006,HSHG_T_6,HSHG,11.69318182,55.77272727,0.557727273,8.397727273,18.56818182,12.01136364,27.59090909,34.75,182.9886364,26.125,155.0340909,0.011363636,19.76136364
2006,HSHG_T_7,HSHG,12.3255814,40.76744186,0.407674419,7.174418605,52.06976744,13,26.5,40.47674419,75.86046512,18.02325581,48.15116279,1,19.97674419
2007,HSHG_C_1,HSHG,7,97.05747126,0.970574713,5.218390805,62.33333333,12.49425287,77.67816092,47.82758621,275.1149425,21.70114943,84.47126437,0,28.94252874
2007,HSHG_C_5,HSHG,19.51162791,90.24418605,0.90244186,7.453488372,29.94186047,12.93023256,35.75581395,32.87209302,93.90697674,19.68604651,71.41860465,0.034883721,18.6744186
2007,HSHG_C_6,HSHG,23.31764706,76.09411765,0.760941176,5.811764706,46.28235294,13.62352941,49.78823529,29.62352941,128.3882353,18.43529412,80.82352941,0.188235294,14.94117647
2007,HSHG_C_8,HSHG,12.05747126,65.31034483,0.653103448,7.218390805,41.42528736,12.7816092,45.37931034,36.48275862,75.63218391,21.94252874,79.83908046,0.011494253,16
2007,HSHG_LRC_C,HSHG,21.25581395,125.4534884,1.254534884,5.686046512,47.13953488,12.23255814,68.86046512,32.37209302,155.0465116,19.90697674,113.1046512,0.453488372,35.27906977
2007,HSHG_LRC_T,HSHG,21.36781609,109.7586207,1.097586207,8,23.62068966,14.18390805,83.91954023,26.81609195,128.045977,20.63218391,114.6436782,0,7.183908046
2007,HSHG_T_1,HSHG,6.448275862,63.48275862,0.634827586,5.885057471,36.63218391,11.67816092,38.81609195,46.56321839,146.7816092,22.67816092,149.3448276,0,31.44827586
2007,HSHG_T_2,HSHG,7.93258427,200.2359551,2.002359551,10.06741573,26.94382022,13,85.51685393,34.33707865,242.3146067,24.01123596,129.6853933,0,17.56179775
2007,HSHG_T_6,HSHG,11.59090909,50.20454545,0.502045455,6.988636364,24.76136364,10.70454545,32.94318182,45.02272727,116.5113636,18.04545455,57.10227273,0.329545455,28.96590909
2007,HSHG_T_7,HSHG,11.41860465,61.81395349,0.618139535,6.662790698,31.84883721,11.52325581,40.75581395,44.43023256,128.5697674,15.31395349,44.36046512,2.174418605,17.55813953
2008,HSHG_C_1,HSHG,21.14942529,164.3793103,1.643793103,2.459770115,42.18390805,8.011494253,80.70114943,45.43678161,210.5402299,15.90804598,55.73563218,0,20.96551724
2008,HSHG_C_5,HSHG,30.30232558,130.3255814,1.303255814,5.813953488,35.8372093,12.25581395,43.87209302,31.1744186,101.4883721,14.91860465,48.18604651,0.360465116,11.59302326
2008,HSHG_C_6,HSHG,34.69411765,126.5764706,1.265764706,6.058823529,47.54117647,13.05882353,56.78823529,24.75294118,96.38823529,14.62352941,45.11764706,0,17.61176471
2008,HSHG_C_8,HSHG,27.72413793,213.9195402,2.139195402,2.977011494,83.33333333,9.827586207,42.29885057,27.85057471,263.1954023,23.34482759,81.37931034,0,12.50574713
2008,HSHG_LRC_C,HSHG,30.15116279,154.6046512,1.546046512,3,39.03488372,5.895348837,34.91860465,39.93023256,102.4534884,14.63953488,74.26744186,0,19.73255814
2008,HSHG_LRC_T,HSHG,30.81609195,304.3793103,3.043793103,5,30.67816092,11,44.29885057,28,118.9655172,17,150.9310345,1,48.72413793
2008,HSHG_T_1,HSHG,20.95402299,129.3908046,1.293908046,3.16091954,38.5862069,8,68.52873563,43.44827586,149.4367816,16.98850575,101.7586207,0.367816092,22.05747126
2008,HSHG_T_2,HSHG,18.71910112,100.2134831,1.002134831,3.573033708,69.12359551,9.786516854,43.85393258,32.98876404,83.68539326,25.35955056,87.75280899,0,19.48314607
2008,HSHG_T_6,HSHG,16.70454545,146.3636364,1.463636364,5.477272727,29.81818182,11.14772727,68.25,44.11363636,83.375,16.75,109.3522727,0,23.21590909
2008,HSHG_T_7,HSHG,28.69767442,73.46511628,0.734651163,2.174418605,47.5,6.011627907,15.56976744,32.8372093,146.2674419,24.02325581,62.72093023,0,16.84883721
2009,HSHG_C_1,HSHG,5.413793103,67.48275862,0.674827586,7.057471264,47.11494253,12.35632184,30.94252874,49.94252874,162.3793103,18.32183908,86.97701149,0.390804598,15.71264368
2009,HSHG_C_5,HSHG,6.127906977,92.31395349,0.923139535,11.12790698,57.47674419,11.40697674,42.60465116,35.63953488,79.18604651,26.69767442,141.0697674,0.441860465,23.74418605
2009,HSHG_C_6,HSHG,6.752941176,56.03529412,0.560352941,7.811764706,38.47058824,13,24.08235294,33.94117647,82.65882353,29.92941176,153.5176471,0.188235294,24.55294118
2009,HSHG_C_8,HSHG,9.505747126,78.70114943,0.787011494,9.011494253,110.4482759,14.32183908,55.54022989,31.79310345,59.5862069,24.77011494,135.5747126,0.287356322,20.10344828
2009,HSHG_LRC_C,HSHG,27.13953488,116.9302326,1.169302326,4.348837209,55.73255814,9.081395349,55.30232558,35.01162791,133.3953488,17.97674419,54.48837209,0.837209302,11.09302326
2009,HSHG_LRC_T,HSHG,14.81609195,141.3448276,1.413448276,11,49.81609195,12.81609195,51.03448276,34,108.6321839,18.55172414,62.62068966,1,23.88505747
2009,HSHG_T_1,HSHG,6.264367816,50.06896552,0.500689655,7.149425287,46.3908046,12.09195402,49.34482759,41.40229885,86.75862069,25.97701149,102.4252874,0.586206897,18.83908046
2009,HSHG_T_2,HSHG,9.011235955,66.66292135,0.666629213,9.06741573,62.69662921,13.35955056,37.39325843,32.92134831,77.47191011,25.2247191,162.752809,0.06741573,26.64044944
2009,HSHG_T_6,HSHG,5.693181818,69.69318182,0.696931818,9.352272727,45.95454545,13.38636364,28.14772727,47.07954545,128.3181818,14.11363636,33.55681818,1.011363636,10.01136364
2009,HSHG_T_7,HSHG,12.56976744,79.5,0.795,5.802325581,63,12.80232558,56.77906977,38.96511628,97.46511628,21.72093023,68.74418605,2,23.12790698
2010,HSHG_C_1,HSHG,2.390804598,37.01149425,0.370114943,5.24137931,38.68965517,9.908045977,28.25287356,47.31034483,132.8390805,26.98850575,132.2758621,0,17.11494253
2010,HSHG_C_5,HSHG,6.046511628,61.65116279,0.616511628,7.651162791,40.12790698,10.08139535,36.73255814,44.05813953,119.0232558,25.43023256,203.3604651,0,23.62790698
2010,HSHG_C_6,HSHG,4.752941176,51.22352941,0.512235294,4,55.14117647,8.811764706,32.32941176,42.75294118,147.0588235,34.68235294,169.7764706,0,24.94117647
2010,HSHG_C_8,HSHG,8.666666667,42.6091954,0.426091954,6.252873563,47.20689655,9.643678161,50.51724138,39.49425287,76.32183908,28.45977011,161.2183908,0,21.11494253
2010,HSHG_LRC_C,HSHG,13.41860465,82.20930233,0.822093023,5.348837209,40.77906977,9.546511628,34.24418605,41.84883721,73.31395349,24.89534884,127.3837209,0,29.36046512
2010,HSHG_LRC_T,HSHG,5.632183908,31.73563218,0.317356322,12.18390805,25.1954023,11.81609195,24.28735632,38.36781609,74.27586207,26.81609195,74.22988506,0,42.1954023
2010,HSHG_T_1,HSHG,2.367816092,45.48275862,0.454827586,5.632183908,73.13793103,9.16091954,33.87356322,42.01149425,155.0229885,33.32183908,145.3793103,0,33.86206897
2010,HSHG_T_2,HSHG,7.93258427,53.86516854,0.538651685,7,64.57303371,10.34831461,20.97752809,38.71910112,93.20224719,27.2247191,273.1685393,0.06741573,17.21348315
2010,HSHG_T_6,HSHG,5.727272727,66.34090909,0.663409091,5.681818182,53.28409091,8.693181818,17.26136364,47.18181818,131.1590909,25.13636364,162.1704545,0.693181818,24.70454545
2010,HSHG_T_7,HSHG,8.523255814,79.52325581,0.795232558,3.325581395,55.87209302,7.988372093,53.48837209,49.74418605,216.6395349,24.56976744,200.5348837,0,26.02325581
2011,HSHG_C_1,HSHG,2.482758621,46.90804598,0.46908046,6.310344828,37.4137931,12.82758621,44.27586207,36.75862069,113.4597701,33.40229885,142.5402299,0.091954023,23.73563218
2011,HSHG_C_5,HSHG,6.5,30.94186047,0.309418605,8.686046512,39.55813953,13.91860465,50.37209302,34.23255814,151.4186047,26.30232558,83.05813953,1,29.45348837
2011,HSHG_C_6,HSHG,3.376470588,43.27058824,0.432705882,6.811764706,35.87058824,15.81176471,30.41176471,30.37647059,200.2235294,34.24705882,181.8705882,0,48.85882353
2011,HSHG_C_8,HSHG,9.75862069,45.72413793,0.457241379,6.988505747,48.79310345,15.08045977,86.90804598,31.06896552,57.50574713,28.36781609,89.5862069,0,14.2183908
2011,HSHG_LRC_C,HSHG,15.87209302,69.46511628,0.694651163,6.872093023,65.38372093,16.29069767,50.06976744,32.56976744,85.52325581,21.98837209,148.8488372,0.38372093,25.80232558
2011,HSHG_LRC_T,HSHG,2.816091954,37.94252874,0.379425287,10.73563218,59.54022989,13.55172414,57.24137931,36.97701149,49.54022989,27.47126437,63.97701149,0,12.63218391
2011,HSHG_T_1,HSHG,3.482758621,56.1954023,0.561954023,6.218390805,77.56321839,12.2183908,45.89655172,34.57471264,132.1494253,34.49425287,173.816092,1.114942529,21.45977011
2011,HSHG_T_2,HSHG,8.359550562,64.04494382,0.640449438,8.853932584,27.01123596,15,58.47191011,32.01123596,92.50561798,26.42696629,112.988764,0.06741573,22.66292135
2011,HSHG_T_6,HSHG,3.420454545,40.01136364,0.400113636,6.693181818,36.79545455,13.39772727,28.85227273,35.31818182,115.8636364,31.73863636,64.98863636,0.011363636,10.89772727
2011,HSHG_T_7,HSHG,4.988372093,65.88372093,0.658837209,5.313953488,49.40697674,13.6627907,31.98837209,37.40697674,79.39534884,27.3372093,122.6744186,1.139534884,43.98837209
2012,HSHG_C_1,HSHG,6.75862069,85.2183908,0.852183908,3.75862069,41.33333333,10.96551724,51.03448276,42.71264368,176.8965517,30.03448276,195.3218391,0,41.79310345
2012,HSHG_C_5,HSHG,7.011627907,52.88372093,0.528837209,11.01162791,64,14.8372093,87.30232558,35.09302326,136,25.37209302,100.1162791,0,18.52325581
2012,HSHG_C_6,HSHG,5.317647059,94.22352941,0.942235294,9.247058824,42.34117647,14.24705882,51.81176471,35.75294118,88.57647059,30.05882353,206.6705882,0,10.18823529
2012,HSHG_C_8,HSHG,7.32183908,35.50574713,0.355057471,6.770114943,34.2183908,12.35632184,43.70114943,36.52873563,51.70114943,27.48275862,84.8045977,0.011494253,7.712643678
2012,HSHG_LRC_C,HSHG,9.406976744,50.74418605,0.50744186,7.627906977,31.1627907,13.3255814,34.95348837,41.94186047,152,19.6744186,64.04651163,0.930232558,24.24418605
2012,HSHG_LRC_T,HSHG,1.183908046,101.183908,1.01183908,12,45.55172414,14,93.50574713,44.18390805,119.091954,20,112.4367816,1,22.24137931
2012,HSHG_T_1,HSHG,5.114942529,94.48275862,0.944827586,6.229885057,57.20689655,10.79310345,51.82758621,38.25287356,93.20689655,34.40229885,120.7011494,0.367816092,33.89655172
2012,HSHG_T_2,HSHG,6.93258427,38.86516854,0.388651685,10.13483146,21.73033708,13.13483146,13.92134831,41.38202247,121.3932584,19.5505618,100.8876404,0.93258427,17.12359551
2012,HSHG_T_6,HSHG,13.67045455,135.2613636,1.352613636,10.09090909,75.95454545,16.80681818,55.93181818,20.75,82.88636364,31.64772727,71.64772727,0.022727273,16.32954545
2012,HSHG_T_7,HSHG,7.73255814,104.3953488,1.043953488,6.139534884,53.18604651,15.39534884,36.02325581,29.05813953,116.7093023,34.37209302,86.36046512,1.081395349,34.25581395
2013,HSHG_C_1,HSHG,4.218390805,62.51724138,0.625172414,6.75862069,56.83908046,14.66666667,73.16091954,33.37931034,138.3793103,34.67816092,151.908046,0,27.73563218
2013,HSHG_C_5,HSHG,5.813953488,58.02325581,0.580232558,11.72093023,42.65116279,16.87209302,28.20930233,32.56976744,108.255814,26.3372093,129.6395349,0,24.77906977
2013,HSHG_C_6,HSHG,6.129411765,89.07058824,0.890705882,9.811764706,70.47058824,17.18823529,47.07058824,31.18823529,127.7176471,26.24705882,142.9647059,0,40.61176471
2013,HSHG_C_8,HSHG,15.26436782,30.08045977,0.300804598,8.287356322,24.54022989,14,49.03448276,29.12643678,106.045977,23.68965517,112.0804598,0,14.94252874
2013,HSHG_LRC_C,HSHG,7.418604651,65.54651163,0.655465116,8.558139535,46.19767442,19.23255814,49.08139535,33.48837209,73.23255814,21.11627907,107.627907,0.930232558,21.12790698
2013,HSHG_LRC_T,HSHG,0,51.13793103,0.51137931,10,45.3908046,20.18390805,61.62068966,29.36781609,111.0689655,24.44827586,83.86206897,1.183908046,14.47126437
2013,HSHG_T_1,HSHG,4.494252874,64.8045977,0.648045977,7.436781609,37.2183908,14.72413793,52.52873563,29.7816092,109.816092,38.02298851,136.4712644,0.367816092,47.35632184
2013,HSHG_T_2,HSHG,11.03370787,167.247191,1.67247191,9.348314607,51.11235955,13.84269663,25.16853933,30.78651685,166.0337079,28.05617978,69.49438202,0,17.38202247
2013,HSHG_T_6,HSHG,3.704545455,77.39772727,0.773977273,10.77272727,71.02272727,16.80681818,97.36363636,26.75,85.27272727,34.25,177.0340909,0.715909091,22.07954545
2013,HSHG_T_7,HSHG,3.325581395,31.30232558,0.313023256,7.023255814,28.05813953,16.8255814,59.86046512,32.73255814,81.22093023,32.96511628,58.8255814,1.476744186,45.04651163
2014,HSHG_C_1,HSHG,5.298850575,47.96551724,0.479655172,11.6091954,73.45977011,14.06896552,74.08045977,30.05747126,94.09195402,31.64367816,197.2988506,0.482758621,29.97701149
2014,HSHG_C_5,HSHG,4.034883721,68.72093023,0.687209302,14.6744186,28.61627907,14.08139535,52.04651163,36.45348837,176.0930233,23.90697674,35.96511628,0,25.90697674
2014,HSHG_C_6,HSHG,2.376470588,125.6,1.256,13.43529412,101.1411765,13,84,40,220.2470588,22.43529412,138.8117647,0,18.64705882
2014,HSHG_C_8,HSHG,7.827586207,119.1034483,1.191034483,9.91954023,41.93103448,15.63218391,45.52873563,35.6091954,164.3793103,24.64367816,73.75862069,0,14.29885057
